user-1054069376102098,8995
user-18454931748908,10198
host-3554080677,4754
user-1005800280202036122623048695355033,525
host-3554075382,2968
host-3554064948,6602
user-14235303639853265,3184
user-1054069325508049,2875
host-3554082539,9506
user-7511501099117266,7341
user-448124834,2207
user-1055160297728985,4613
host-3554036537,1085
host-3554061130,5307
user-2053794310015206422629368628,9448
user-1054069459986134,6485
user-28264355253068,6647
user-1054069376233176,859
user-1054056423892690,9954
user-5149007264043,1361
host-3554075379,3772
host-3554051109,8339
user-374402823928028974236864370498,843
host-3554071280,7237
user-1054069376165589,9048
user-5217778785583,4681
host-3554031739,4966
user-16214420526476499,10149
host-3554038073,50
user-18454445211434,7140
user-1054069308861392,3752
host-3554080033,1879
host-3554069081,1414
user-6958658092937136,1064
user-18454931553063,8634
host-3554029436,2843
host-3554037268,1059
host-3554056705,814
host-3554036046,9774
user-1319047366389716,9454
host-3554076930,1606
user-17045711530503888,8655
user-84738496447,6222
host-3554061304,2250
host-3554021599,3154
user-1054069443276761,9030
user-11133628297925586,8207
user-9168793099775703,3387
user-18454898196268,10159
host-3554035938,2146
host-3554064806,3884
user-18454931421734,9269
host-3554075361,6101
host-3554037830,5338
user-18454797334312,6006
host-3554057921,3713
host-3554036334,2179
host-3554059340,4107
user-2374093449804101973269718102,3172
user-18454780557867,5806
host-3554074433,4756
user-18454864379175,4108
user-1054069275570129,4420
user-5149007263271,2904
host-3554070826,1052
user-18317461077548,5518
host-3554023779,9719
user-2389846840190414707946399014,5085
user-18454680418600,3851
user-18454931618348,7600
host-3554067647,9305
user-1054056390602195,10336
host-3554024323,8478
user-1054069393140950,9861
host-3554075375,4196
user-1054069342677461,1637
user-1055181772828630,8560
host-3554079408,715
user-18454680026150,4992
host-3554062300,8775
user-12546479767430869,8336
host-3554050375,3359
host-3554036229,3684
host-3554050548,1401
host-3554074959,7477
user-18454579231015,3708
host-3554027675,5468
user-18454680157743,5277
user-1468584345038248636918712115,4543
user-18454864707118,6386
user-18454696541229,4399
user-205379194034900194334272032756893824,343
host-3554037343,969
user-18454109928236,1673
user-18454679959590,6319
user-5149007265066,3628
host-3554075191,3015
host-3554051294,4908
user-13681102836740051,1216
host-3554018271,6183
host-3554020134,4145
user-18454932011562,3114
host-3554037909,3642
host-3554024121,8644
user-15638302220168920,214
user-1054069358995159,6527
user-17899980190132177,8853
host-3554054118,1938
host-3554051255,6787
host-3554080339,5260
user-18454445145391,731
host-3554037446,5650
user-17903300535398103,8307
user-18454444882473,6119
user-18453924855596,5128
host-3554064010,2514
user-18454461658667,5453
user-18454579363625,10184
user-1055160264240849,6293
host-3554068464,1271
host-3554023899,10136
host-3554023728,9632
user-1054069359192532,10035
host-3554064822,4290
user-18454713319211,5179
user-1054069443080144,7825
user-1055186084374736,3994
host-3554037856,1543
user-502986,2752
user-9335100996509617797165782,155
host-3554068426,3947
user-1054069392748248,3333
user-18454696802343,2778
user-380949718,9474
user-18454797598246,2506
user-18454931421995,8482
user-10026071273253584,7084
user-18453924722215,789
host-3554023791,7497
user-493364486824474667016,9297
user-1054056390469592,9943
user-182031885868899115553369,5509
user-13110559431339993,4549
host-3554059109,7701
user-156621039948251745488481644921811,395
host-3554037521,861
host-3554037731,2329
user-1921030182175297641,5924
user-4562090577635960979572651657240,9160
user-18454679828264,3344
user-15924171032308437,1642
user-18454696606252,6663
user-1054056390209492,9982
host-3554057561,5080
host-3554018218,9158
user-1054056390338773,8990
user-18454696867625,1618
user-18453924854822,6884
user-18454461594409,7540
host-3554021917,2889
user-339319001931433945695352543986650,3587
user-18454680156459,3380
host-3554024218,9240
user-1054069442948569,6537
user-1054056390404560,9261
user-848488954,1156
user-515822812,9754
user-18454931617324,3728
user-18453925183016,3585
user-18454696867366,766
user-18453924919339,5056
user-10026071306480849,5813
host-4258851241,7677
user-7242250537086678,4352
user-18454696736298,2598
host-3554023485,8506
host-3554077121,576
user-1054069342481112,10146
user-1054056423761875,9679
host-3554021799,4020
user-3132766908706307205491,6843
user-18454713513517,5577
user-18454680353578,4539
user-18454461986347,5923
host-3554038277,5362
user-195568835520286826,6922
user-18454797139502,4363
host-3554023726,8119
host-3554021484,2000
host-3554074388,4677
user-1055181856648407,9187
host-3554078976,1277
user-18454444948524,2525
user-1054069342612948,9347
user-1054069442883545,8139
user-101633999302,7982
user-1054056390274513,3129
user-1054069275175126,2978
user-18454445014055,5718
user-1348504565058490473,5938
host-3554057899,5919
user-18454696671270,4467
host-3554073906,1963
user-1054069342415319,9424
host-3554037161,6156
host-3554023733,8973
user-1054069359061457,6015
host-3554024151,6551
user-1054069392877522,10153
host-3554069001,1147
user-18454092560429,4270
user-18454445078060,5867
user-18454864247087,7210
user-18454797205037,6626
host-3554080259,6977
user-2920160,2145
host-3554058596,4451
host-3554036912,1025
host-3554080752,5305
user-13675692375911131145,233
host-3554018377,5498
user-1054069342546896,3698
user-1054069309189842,8510
host-3554022190,1093
user-18454830692391,5871
user-18454579493167,5767
user-4527193785737790270242522,8970
host-3554069116,646
host-4259226270,1993
host-3554037326,3891
host-3554055282,3371
host-3554082545,7034
host-3554037212,3156
host-3554073828,8807
user-1054069460053712,7920
host-3554066988,2352
user-1054069375838163,8042
host-3554023883,7905
user-34780042341113587616104689971878868,4912
user-1335544285440726,4666
user-18454445538854,6937
host-3554079734,3792
host-3554052112,2753
user-18454092822316,2607
user-1418312553743229206,9171
user-1054056424351952,9414
host-3554038159,349
host-3554028719,842
host-3554021684,8737
user-18453908600619,2161
host-2439689886,7589
user-18454579165481,5406
user-10026084175063253,9367
user-5149007263790,4409
user-1054069292477654,9140
user-18454697197103,2381
user-1054069325901523,1154
host-3554021802,1862
host-3554078841,2768
user-1335544302610645,2294
host-3554023449,7534
host-3554078368,8592
user-18454831413033,8186
user-58736651486608568949145084449,3283
host-3554038603,6108
user-18454444817448,603
host-3554036477,833
user-1054056390602711,7989
host-3554023784,10254
user-1054056390340049,2611
user-18454897801005,3229
host-3554037919,2142
host-3554024308,8882
user-1054069392615895,3393
user-18454461660712,4494
user-18454092757805,6317
user-18454831019566,9064
user-13110559415085524,5732
host-3554050848,7220
host-3554075438,4769
user-10026084174605524,5757
user-1054069359519700,7350
user-1054069292149719,4066
host-3554067788,8362
host-3554038416,333
host-3554068532,3068
host-3554068459,7244
host-3554054058,4098
user-18454697197094,735
host-3554077596,8909
user-18454579361574,5448
host-3554022037,7583
host-3554037855,6021
host-3554061301,5350
user-1854008411504748822,1058
host-3554053725,7615
host-3554064036,4248
user-18454797598507,7081
user-18454109599785,3401
user-1276429503171317868,222
user-1054069275109332,9713
user-5149007264808,437
host-3554038387,2990
user-1054069460248277,7373
user-279500255,1686
host-3554020216,6671
host-3554080267,4386
host-3554068271,9242
host-3554038536,4801
host-3554075533,6833
host-3554038487,170
host-3554037071,2653
user-1054069325572819,643
host-3554022578,5835
user-1325825782664353,2572
user-18454864509741,5397
user-326771016015454562313,273
user-9744932494912724,2244
user-16495912616078809,5437
host-3554080674,9017
user-18453924722214,53
user-18454696475183,2070
user-18454931552809,4921
user-1054069309058775,7357
user-18454797203494,8389
user-10026351620336592,8893
host-3554053134,4544
user-18454797334315,2531
host-3554037914,3299
host-3554037509,462
host-3554018949,3735
user-18454696475438,3843
host-3554037127,3959
user-18454680024618,6933
user-1054069342809300,4261
user-1054069393075924,9139
user-18454445472042,4189
user-1054069325574097,1676
user-18454696671527,6361
host-3554023810,8599
user-18454713579815,7690
host-3554070837,963
user-9335341452440372432894656,12
user-1054069460183768,7422
host-3554055470,5556
host-3554023809,9631
appl-540,10339
user-11147909667760592,1243
user-29380962996061,9475
user-9273727307355438857521061,4630
host-3554036676,256
host-3554080257,1173
host-3554054177,116
host-3554038094,779
user-18454461987629,5521
host-3554064728,4944
user-1054069443080145,5640
user-1054069275241432,776
user-1054069442949072,8166
user-35675553205612798692677,8039
host-3554067140,9348
host-3554021976,8706
host-3554050324,2067
user-18454696605482,531
host-3554069220,1499
user-68762325613674,7984
user-23844900814943,3831
user-18454697195055,5038
user-18454797466408,4060
user-1054069325770452,10274
user-1054056390471384,9476
user-1054069460185047,7882
host-3554020324,3902
user-1054069375969490,9895
user-18454797596711,6624
user-18454696934952,4231
host-3554075349,10048
host-3554077039,5245
user-1054069325770457,7632
user-1055181671640018,5256
user-18454713319213,1129
host-2439689980,3885
host-3554066637,1560
user-18453924788267,2353
user-18454696607015,4134
host-3554024411,8297
user-1055186084047831,8129
host-3554050365,3670
user-43490734295639,9355
user-21415265305591066606306977,400
host-3554080357,5972
user-18454780493613,6682
host-3554064900,5823
user-18454713580842,435
user-18454713449263,2155
host-3554024172,10164
host-3554053886,816
user-1054069359454677,3301
host-3554038734,512
user-18454445012781,1268
user-18454579296812,6953
host-3554019027,684
user-18454679830061,3288
host-3554070975,8784
host-3554068363,1811
user-10026084326059479,8413
host-3554024437,7976
user-511306827718678964233,1708
user-18454461790511,2862
user-18454713580071,2328
host-3554078844,5039
user-1054069443077845,6627
user-8456048401991,7389
user-1276429503121117289,2570
host-3554020082,9252
host-3554067536,6841
user-141506724051916580878,9122
user-1054069342810065,8834
user-1054069292476882,2654
host-3554021633,9976
user-243117193212,8275
host-3554023715,8424
user-13685522442104536,7547
host-3554058562,2627
user-1054069443471063,8305
host-3554082333,6343
user-1054069308860624,5834
user-1055181739011280,8859
user-1054069460117465,6705
host-3554069452,1548
user-18454680353838,6268
user-18454579427111,3565
host-3554031340,9161
host-3554053744,3233
user-18454932011305,1105
user-1055186050887381,9887
user-1054069292215248,557
host-3554037489,5636
user-1054069359127767,7986
user-61138472984944,710
user-1054069325835478,9376
host-3554073771,4607
user-18454864509999,5380
user-3519355880881320626950,6879
user-1054069392879317,5005
host-3554066683,4121
user-18454932078125,6674
host-3554037944,5678
host-3554064592,3132
user-18454713252908,9552
user-1054069460248276,4687
host-3554038612,1108
host-3554066160,8843
host-3554037041,4876
user-1054069393010133,8195
user-1054069459988180,3080
host-3554036619,2594
user-1054069443145684,8409
user-1054069292410841,6880
host-3554051415,3649
host-3554023825,9584
user-2074939669219038570,6765
user-18454462054188,2741
host-3554053365,2342
user-18454864640303,6247
user-18454679895341,7953
user-9177588773040080,8738
user-498518433,6965
host-3554019159,6112
user-11135853275261649,6187
user-1054069392812756,7415
host-3554079366,4878
host-3554038697,5121
host-3554082360,950
user-18454093151790,1466
user-18454830954281,6539
user-15351338157747926,3950
host-3554036201,4594
user-1054056424221653,2961
host-3554038230,4542
user-10026084208552915,8650
host-3554036338,2415
user-10015408312102871,10122
host-3554037580,3024
user-1054069376232657,994
user-18454092561704,9615
user-5149007264552,4209
host-3554023460,8489
user-951517704554508267861,542
user-18454696474408,5921
user-18454679959851,5968
user-611800937703827764993005213506,5196
user-18454680419118,1728
host-3554078243,9983
user-1054069359324375,9623
host-3554035960,5292
user-16774131688680150,7517
user-1054056390536917,7124
user-18454696869679,5267
user-9363490172821131642168737,7283
host-3554080334,5382
host-3554068233,786
host-3554053968,836
host-3554052038,1057
user-18454864903726,3321
host-3554080765,790
user-1054069309122771,7449
host-3554067745,4644
host-3554067142,9690
host-3554075345,7431
host-3554038662,6166
user-1054069392550868,2458
host-3554037207,3612
host-3554019927,917
host-3554075371,6669
host-3554058622,4561
user-1054069359454422,2558
host-3554038746,2659
user-1054069292149970,7773
user-1054069359323601,3703
user-1054069325835733,8908
host-3554069391,5321
user-18453908339757,1680
host-3554064436,961
host-3554018969,7467
host-3554074191,6139
user-18454445013550,778
user-1054069359061714,9734
host-3554036696,2123
host-3554054062,6844
host-3554038247,4236
user-18454579230509,5910
user-18454697129517,5213
user-3500976994297480743686,2971
host-3554066996,4439
user-326261236369950252397,3356
host-3554038693,6402
user-35675554626297265026656,3358
user-18454444947752,956
host-3554052327,4846
user-18454445275688,2040
host-3554077691,9382
user-1054056424157143,7062
host-3554059465,5426
host-3554066444,160
host-3554075124,480
user-2853300843018290227,6027
host-3554022417,1635
user-3133837733861393155895866098177,9853
user-1054056390406100,2848
user-18454864640807,5130
host-3554069448,183
user-10026084191644374,8445
host-3554053170,1950
host-3554019694,9914
user-18454445539113,5754
user-1335544285900248,4786
host-3554064694,5664
host-3554038245,8564
host-3554074907,5786
user-5149007265063,6141
user-1055160281147856,4206
host-3554069045,1877
host-3554058481,9289
user-5149007264045,4558
user-1054069292019666,7336
user-10026084191513047,6381
host-3554053224,5510
host-3554023491,7959
host-3554021926,3497
host-3554023473,8366
user-18454696606765,3641
user-1054069275110354,8106
user-1054069359193811,8448
user-18454696867881,2662
host-3554050718,6135
host-3554037197,5103
user-18454093217327,4380
user-1054056390338263,8825
user-1054056390470103,7026
host-3554038021,74
host-3554067791,4466
user-1054069342742992,6502
user-10932413848517523,6325
host-3554024394,9211
user-16207857900530131,8581
user-1054069460184531,7759
user-1335544285572304,1356
user-1054069292215249,5442
host-3554068479,2079
host-3554037880,3945
host-3554038773,5167
host-3554019696,6488
host-3554018391,3230
user-1054069342414552,9281
host-3554082403,3588
user-1054069375970777,4128
host-3554036439,4665
user-1054056390273235,1805
host-3554020050,794
host-3554050849,2610
host-3554038137,19
user-1054069358996696,6450
user-53639354038056,9330
host-3554067842,9941
host-3554052985,1323
user-15374445216409560,4245
user-2984143601194,2615
host-3554038469,1327
user-18454109600810,5836
user-18454092495663,3481
user-1054069359324112,9940
host-3554036882,3796
host-3554067363,2629
user-18454696867371,1761
host-3554067164,4355
user-15643782195719639,540
host-3554037644,4482
host-3554018426,3992
user-5149007264551,5044
host-3554062334,9175
host-3554057340,3249
host-3554024375,8081
user-1054069342217938,9117
user-18454931748648,4254
user-18454680418350,6400
user-18454864576298,41
host-3554021592,4456
user-69017338684942477434,3944
user-18454679894573,9860
user-18454713580582,4058
host-3554038110,21
host-3554082482,4402
user-18454579035438,2045
user-34865836772429,6954
user-2851055576219287862,2995
user-18454797596969,5147
user-18454713579302,6113
user-9273802538298364221392806,4423
host-3554018796,4443
host-3554061371,7799
host-3554052271,3028
host-3554051246,1267
host-3554074662,5912
user-3972846,6193
host-3554037230,4893
user-1054056423762137,3014
host-3554038024,1468
host-3554067938,1246
host-3554059209,3377
host-3554078597,4308
host-3554037690,2109
host-3554066710,9569
host-3554023940,9739
host-3554054255,362
host-3554019018,5814
host-3554022210,181
user-18454864312874,9399
user-18454445210668,1051
user-1055181789670100,9743
host-3554037568,8025
host-3554077007,6246
user-141496523834544687211,4683
user-18454092757293,1878
host-3554073668,9952
host-3554031298,6797
user-1054069309124056,6385
host-3554061281,6049
user-18454579100457,6096
user-1054069292017620,10023
user-4713433876028338,548
user-18454797335598,3298
user-2072690064100414048,3816
user-18454864706860,7612
user-69016187376277678200,1520
host-4258851059,10303
host-3554073806,5551
user-1054069292150741,8493
host-3554064643,1141
user-10021953909762008,6892
host-3554070060,6865
host-2439689885,8395
host-2439689982,7936
host-3554053743,10182
user-547193508444358445950,7948
user-1054069443079125,8281
user-7511496770660821,9939
host-3554052879,6754
host-3554071033,767
host-3554075185,3508
user-18454898194731,7822
host-3554024202,8857
user-10026084342377683,4291
user-5260305742631,8441
user-18454579099687,6098
user-18454864378921,3555
user-18454680354091,6566
user-1055181772695249,7605
user-18454445473583,4608
user-18454931552806,1447
host-3554052075,6793
user-15644907896579799,150
user-18454898129451,2609
user-18454445143599,4637
user-2159277021866453,6154
host-3554036108,4709
host-3554024118,7970
host-3554068202,6080
user-18454931618601,389
user-1055160280887001,6437
user-1054069359323348,9892
user-375957592329722674335743746597,2743
host-3554074901,10280
user-11536671422,4295
host-3554061284,3334
host-3554022638,10046
user-1054069359060690,4641
user-18454696672552,3786
user-2074661509957079661,404
host-3554074541,6219
user-18454579295788,8331
user-18454445145903,5393
host-3554074432,909
host-3554024187,7697
user-18454579690285,2883
host-3554038220,5730
user-329897437,7320
host-3554020278,2189
user-18453924985644,8403
host-3554036858,1649
user-1054069342481623,716
user-1054069275700433,3989
user-1054056423762641,9893
host-3554066460,7631
user-1144648022534901304772240980,8905
user-1158961442912280398878777939,7808
user-18454109600297,6315
user-1055181789669330,9818
host-3554050348,2009
user-1705984253112472168,8890
user-1054069292346325,535
user-1054056424352209,10286
user-18454444816171,5444
host-3554037524,2320
user-18454679830055,2118
user-18454797858598,5478
host-3554074964,7387
user-1055181789081048,9675
host-3554036107,5019
user-18454797532458,8830
user-1054069325770454,9206
host-3554078639,1493
host-3554037261,1537
user-18454461790766,1174
user-18454713710630,6689
host-3554060871,6503
host-3554066972,5188
user-18454780360743,6932
user-11134681101315288,2481
host-3554051178,6911
user-18454898128686,1701
host-3554080735,4475
host-3554035835,1381
user-1054069376363477,9876
host-3554023915,9120
user-36207986764617511236723,5624
host-3554082508,6272
user-1054069292018128,3718
host-3554019686,6863
user-18454713252139,4124
host-3554018022,1727
host-3554024321,10241
user-18454680092458,5320
user-11134702290808784,4214
user-375957592329791651051006862909,4430
user-2074939673446634603,3656
host-3554037859,668
user-18454697197102,3465
user-1054069460118487,5133
user-17063273551177942,609
host-3554024022,9491
user-13667930088615894,8720
user-1054069392616662,9429
host-3554052043,6871
user-18454093216041,8641
host-3554020246,5392
host-4258850958,6861
user-9177503276543696,8066
host-3554075170,644
host-3554021945,1661
user-18454092887598,832
user-1054056423892946,9903
host-3554073833,8722
host-3554050529,745
user-67504129210145990778,5605
host-3554074597,7510
user-123394184156,9522
host-3554070812,2398
user-18454797597999,8358
host-3554021629,6644
host-2439688080,6529
user-1055181856780249,6477
host-3554036670,4284
host-3554023944,8870
user-481872066,319
host-3554031108,4332
user-18454445274670,84
user-18454461660459,8799
host-3554035785,1351
user-18454697131564,4489
user-14516813110388947,3980
host-3554023911,7826
host-3554071122,1702
user-10026071307004889,5704
user-18453908667177,3492
host-3554018129,1340
host-3554019285,248
host-3554023843,1369
user-18454444948009,5747
user-18454579099689,8988
user-1054069443077848,4385
host-3554036811,1120
host-3554054228,9204
user-336034696839275369,4319
user-18454680025647,3326
host-3554080180,5107
user-200146175138697202947760632001367168,7148
host-3554023522,10167
user-1055181755592401,6084
user-18454881155631,1445
user-169986483680,7054
host-3554035747,300
user-1054056423763409,5865
user-18454696804142,3514
host-3554022320,9662
host-3554067149,3486
user-529357800541260562786605619,5122
user-1054069292476121,10203
user-16144058269228,6423
user-18454579100204,3122
user-1144648022534901304772240723,7142
host-3554050272,1035
user-18453908274731,6305
host-3554059138,723
host-3554074129,1641
user-1054056424024786,8325
host-3554052988,3179
host-3554023648,7734
host-3554058875,3513
user-18454797597734,607
host-3554036523,3046
host-3554029342,1497
host-3554018839,5925
user-1055160381614037,9905
user-18454461988649,1978
user-1054056423892953,1524
user-18454931420974,3463
user-18454931552559,3507
user-18454679696938,3079
host-3554057483,4229
user-1054069443340753,8020
user-1335544285374417,366
user-1054069342217944,9721
user-18454898523688,5608
user-18454679828007,4545
user-18454797531689,7037
host-3554077629,9245
host-3554060974,9496
host-3554022255,2245
host-3554023462,7673
user-1054069393074905,8097
host-3554022156,9857
user-1054056423827665,1934
user-18454579230766,6240
user-5260574373674,7720
host-3554054159,8901
user-1054069309254868,8247
user-1054069292150231,7824
host-3554067027,9825
host-3554069120,1749
host-3554053088,4306
user-1054069292213972,5401
user-18454461789738,1571
host-3554073675,3422
user-18454696737070,2399
user-153225334270554516643392791386757,870
user-1054069392877777,10025
user-1054056424089814,5403
host-3554051287,6040
user-18454797597228,4256
host-3554057512,4862
user-15351364145916627,8943
user-1054056424025297,2959
user-69016187376277547129,6252
user-18454126705703,10234
user-1054069359192025,902
user-18454696605228,3793
user-1054069460053968,8466
user-1780276295936751624,9044
user-1054069342349521,4411
user-18454697195819,419
host-3554023892,10169
user-1054069376231377,10015
user-511310486893376202762,6366
user-1054069375969747,9990
host-3554051149,5705
user-18454462053935,7061
host-3554080702,9904
user-18454445079854,4720
user-18454445014317,1030
user-18453925116973,6907
user-69151827493561634422,6418
user-18454126312750,3281
host-3554050373,2933
host-3554066903,484
host-3554068182,1188
user-18454931749676,6504
user-3933042088160758327,1995
host-3554080450,5897
host-3554062213,9371
host-3554038165,4791
user-1054069392879312,1282
host-3554079628,8831
host-3554069487,6429
user-5149007265576,5803
user-18454462053934,5269
user-18453924854055,6740
user-18454797532974,7121
user-4152028533464729910,6858
user-1054069459921104,3904
user-18454445471272,752
user-8490393257818,9787
user-18454680354092,1580
host-3554080680,9508
host-3554080668,7550
host-3554067793,1940
user-1847547698677993577,990
host-3554077019,8462
user-62255550161008,5771
user-18454713712426,8009
user-1055186084507608,1748
user-1054069325703893,6958
user-18454109470503,6720
user-18454830890539,5012
user-11134659677007312,6103
host-2439689957,91
user-18454864574767,5485
host-3554023936,10320
host-3554030149,4990
host-3554021940,6203
user-13110533292830160,3764
user-1054069308731089,4144
user-5149007264042,3517
host-3554053650,1029
user-18454025451048,2355
user-18454579035439,4405
user-9273802538298364221392807,2372
user-1054069359126224,3494
host-3554036243,4381
host-3554068022,3314
user-36225497294408503921414,1009
user-18454746938920,8940
user-18454680092199,6532
user-1055181722298066,8712
host-3554067734,1406
user-18454696474666,5204
user-20593726578514,6794
host-3554069118,3388
host-3554023486,8096
user-18454696934954,4448
user-269616571338117147,4800
user-1054069459660752,5528
user-1054069359584985,4881
host-3554036772,2297
user-1054069309122259,5422
user-18454797858856,7674
user-1054069275438037,3025
host-3554018574,6003
user-1054069342677465,9766
user-1055186084310487,7371
user-1054069325965777,3769
host-3554077107,7064
user-18454444946986,764
host-3554018508,5841
user-18454444881964,6430
host-3554068995,1904
user-1054069443077843,7551
host-3554055520,5274
user-17903308772945617,7873
host-3554050379,2252
user-18454445014316,8979
user-1054069325768916,2955
user-18454461986857,4160
host-3554024063,9645
host-3554019874,5792
user-18454126508073,2132
user-18454579426860,664
user-1054069443274705,9055
host-3554067989,1975
host-3554023765,7784
host-3554078216,6810
user-1054069442881749,7896
user-1054069308992215,4897
user-1054056424157136,10024
host-3554019878,5254
host-3554080641,663
host-3554064816,6010
user-1054069443407574,8595
user-18454680353577,5691
host-3554029464,1541
host-3554038104,3694
user-1054069375970005,5063
user-1054069392878549,5522
host-3554021671,2804
user-1325833986584279,2866
host-3554036849,123
host-3554024029,9554
host-3554023937,7708
user-18454445275434,1103
user-18453908666669,8084
host-3554079353,678
user-1054069392746963,8054
user-1054069342283989,6364
user-18454579166253,2630
user-1054069460119506,9657
user-15370034183941589,8435
host-3554019356,1312
host-3554038124,4976
host-3554038330,2748
user-1054069359126739,8725
user-18454445537579,7063
user-1055186017462999,5651
host-3554038157,2230
host-3554022161,8410
user-76098820060,4178
user-16214377627266262,4176
user-18454444816940,7755
host-3554022524,8260
user-1054069309122262,7102
user-1054069292082898,872
user-18454931420717,2431
user-18454680024616,1419
host-3554036018,1512
user-2850208771691488011,9102
host-3554038427,2918
host-3554068171,2487
host-3554023465,9714
host-3554019986,4234
host-3554023546,10165
user-1054056424091603,8745
user-1054069459921877,9338
user-18454680155693,8871
user-1054069359060949,8534
host-3554036398,2016
user-131984185276,9507
host-2439688027,297
host-3554036480,4820
user-18454445473577,4825
user-18454830823210,6206
host-3554038777,204
user-1054069275701209,1888
user-18454931356456,1518
host-3554065254,2018
host-3554080327,5828
host-3554024024,8215
host-3554038432,85
user-400697576522669910026,6389
user-1054069460248273,8760
user-18454696672297,4333
user-1054069443405776,253
user-18454445471273,8601
host-3554077137,3839
host-3554038716,5709
user-132051162317,3273
host-3554037529,178
host-3554017404,7795
host-3554082492,5872
host-3554057288,5701
host-3554035998,2633
user-18454092822058,5432
user-1054069375773904,7010
user-18454864641574,3577
user-18453924724011,3370
user-18454864443688,2965
user-1055181738814679,9806
user-18454445013293,6138
user-5149007265319,5050
user-1054069292018646,1032
user-8490510695979,7169
host-3554069121,4184
user-18454797400614,7847
user-1054069459856083,6955
user-18454898457130,2780
host-3554057725,8429
user-1054069342546897,2177
host-3554069186,3258
host-3554075271,5266
host-3554051151,9311
user-18454897867051,6559
user-1054056390666704,8208
user-1054069460117716,8550
host-3554064933,6696
user-5149007264299,4503
host-3554037504,94
user-1054056390469588,5497
host-3554022109,3461
host-3554080226,10296
host-3554053200,3389
user-1054069376232403,1644
user-141508966007647309322,6403
user-18454697195823,4028
user-18454831085357,5220
user-1054056390404825,8147
host-3554074414,2154
user-18454864248358,4009
user-18454713253160,2739
user-1054056424220372,5565
host-3554038132,547
user-1054069292476120,7436
host-3554074060,2386
user-1054069275109336,6866
user-18454797401902,1471
host-3554068175,3235
host-3554074216,2704
user-18454696540455,3211
host-3554068100,759
user-5534760152282070,6494
user-5149007264295,3277
user-1054056407510481,8151
user-2849628423061735734,824
host-3554073623,2359
user-18454680352298,1481
user-473331368603373803339,1955
user-269616571338117145,3976
user-345068292594383808524,4469
user-18454679828518,6500
host-3554023998,612
user-2073052069015120721823245398,4465
host-3554020225,4460
user-18454864379176,7487
host-3554077675,7595
host-2439689769,8485
host-3554068137,8565
user-18454679698726,6225
host-3554037574,460
host-3554022353,1690
host-3554036253,4120
user-1335544302544857,9927
user-5179039993130,235
user-1054069275176662,7158
host-3554024361,8483
user-1054056423892944,10334
user-1054056390536660,7639
user-15924179487959257,4498
user-10860975422796173,4193
host-3554077622,6328
user-1707941517593322762,5189
host-3554078770,5690
host-3554038453,4652
host-3554021896,5846
user-18454831152170,591
user-18454931814700,1603
user-1054056390470617,9198
user-5149007264550,2356
host-3554022287,10075
host-3554036097,4177
host-3554052116,4844
user-18454679893807,5958
host-3554037369,5564
host-3554038197,7707
user-776380209759,331
user-18454780492843,6693
user-8481348567855,1208
user-18454897801512,4030
user-18454713711654,143
host-3554071254,755
user-18454831085094,231
host-3554051266,6226
host-3554018173,1480
host-3554023854,9072
user-18454931749675,1454
user-18453908405033,5996
user-1054069392878550,8161
host-3554078510,1864
host-3554052996,2815
user-9714167946620374,5215
host-3554036138,5059
host-3554030122,64
host-3554074910,10019
user-18454696605991,4833
host-3554050919,4390
host-3554024107,9397
user-7857,9885
host-3554023933,9646
user-13459730881820645839008544028838577952577,10272
host-3554019889,5492
user-1201558129827565673,2219
user-1055186084571089,10041
user-18454831348779,1654
user-18453924919078,4224
user-14519003409624017,2745
user-1054069342612950,1566
host-3554031764,2590
host-3554069331,1595
user-1054069342284500,9654
host-3554018369,7718
user-18454696539948,6802
user-3132766913052981881203,5545
user-18454092625450,3423
user-471760776668957128533,363
host-3554023988,8088
user-15369973735958488,6002
host-3554059214,5965
user-1055160281082322,4527
user-1055181772304337,8296
user-18454697130283,4696
user-1054056390733011,6490
host-3554064579,5698
user-15632812933263317,5327
user-18454579100198,6207
host-3554080378,3291
user-8451887580719,4969
user-18454679894316,3574
host-3554051098,618
host-3554036808,2052
host-3554029409,1184
host-3554058454,4454
user-269841738722890521,7564
host-3554075374,3644
host-3554036745,4761
user-1054069393076179,9219
user-18454713909033,1257
user-18454780492335,5077
user-17615228405231574,180
user-18453908077102,5110
user-1054069392551121,8869
host-3554059104,8067
host-3554068355,3017
host-3554079579,7009
user-9737257556455125,7376
host-3554024322,7661
host-3554038202,324
user-111932231172881083103356,3788
user-1054069325639122,7135
user-18454461659693,6416
user-18454797532710,3431
user-18453924722734,6185
host-3554031730,3723
user-1055181789276120,8705
user-18454579362342,3645
host-3554073687,1168
host-3554023654,10126
user-5149007265580,5907
user-18454461726249,8345
user-18454830757928,5646
user-18454579690542,6032
user-18454931813931,5229
user-1054056424089809,8414
host-3554053202,2261
user-18454780361263,9006
host-4258850886,10302
host-3554036715,2999
user-1054069459790288,7331
host-3554076978,10061
user-18454932012070,6042
host-3554023692,9286
user-18454445143849,8141
user-15370025644338393,6212
host-3554051170,771
host-3554020058,6997
user-1054056390469330,8648
user-15924158013190103,4512
host-3554071129,6419
user-18454830955558,3227
user-18454445080364,1181
user-1162974,9150
user-18454579427374,7623
host-3554037675,4419
user-664725753,5018
host-3554074709,6409
user-1705984253179319649,3978
host-3554027616,6826
user-18454932076329,7894
